,Aridity_Index_Avg,Average Precipitation Trend,GlacierAreaFrac,Mean_Volume_Loss_ssp126,Mean_Volume_Loss_ssp245,Mean_Volume_Loss_ssp370,Mean_Volume_Loss_ssp585,Mean_Initial_Volumes_ssp126,Mean_Initial_Volumes_ssp245,Mean_Initial_Volumes_ssp370,Mean_Initial_Volumes_ssp585,#glaciers
COLORADO,3.0169834443107577,-485773.75583867234,0.0032451920960758,34.398448731085054,43.046863112813504,48.91604478694634,51.408427569950064,53.31468713252957,54.59611077488538,55.67816172245968,56.25666777939433,1746
CHICO,4.3334875974133045,-60844671.82924433,0.0010607087681087,0.9038680926654852,0.9355109024134614,0.9473236793073152,0.9549778666422474,0.9320913167157198,0.9404938200981195,0.9484082356637432,0.9551231589154302,109
TORNEALVEN,1.274652121270996,-66749375.912149794,0.0008449027746266,1.8143758395445857,1.841152901372456,1.8542784590840924,1.8608273387338807,1.841413720096176,1.8501674495499725,1.85862664414866,1.86433335370378,64
THJORSA,3.896641111414828,-14579253.322197871,0.1174617463710534,138.52061136998486,158.20062529003235,181.91730586548283,202.301523470103,255.19792532212512,257.9588924063057,261.7710571176089,264.46410654742846,21
OLFUSA,0.1802563636348339,1071907.7376094924,0.118578683722462,98.95642062415332,109.90860061859092,123.8535289181655,133.03338119191733,141.19416671679974,142.38810014824654,144.98685585026507,146.10075120265762,40
LULEALVEN,0.2179504738181094,-1070587.3136942969,0.0102773570362675,19.004328653844485,19.758745571226665,20.082943730687976,20.219491615487435,19.828165375184625,19.98041245744726,20.124792335808483,20.230972360039505,244
KUBAN,1.7103072407643307,22697441.58570243,0.0030947534394978,5.0388315147251745,5.399724556929837,5.621878393023753,5.703778102997493,5.634317748856545,5.668372552675186,5.706372581618502,5.736789924576232,258
KALIXALVEN,1.3381655478448868,29767881.16023662,0.0022517809847994,1.806250158140071,1.867325295907588,1.8984126680448916,1.9065091801548233,1.8879763216214216,1.9001953493974693,1.91279925452242,1.9194527579550176,59
GLOMAA,3.8020599135920703,-39275432.79229325,0.0066487289119682,18.319642089830964,18.93756188794848,19.385009269838836,19.457850397257257,19.099239417182737,19.197554338897486,19.393640388323213,19.461895745222204,284
DRAMSELVA,4.994450695413712,-21322309.30401136,0.0018415628673494,2.518813026523478,2.572064893552107,2.620115275564709,2.6357498373734844,2.580650027182419,2.5928167113299927,2.6202445536388517,2.6357498373734844,50
SVARTA,2.902561671157714,-28291146.773358326,0.0776997113012018,26.988599179136184,31.643714873814073,36.84907223420655,41.62858332321622,49.261523351232334,49.66775075679709,50.26868084704083,50.71477836432566,19
LAGARFLJOT,0.7619323513154427,-28253952.933795504,0.0466339444830398,18.22405835237172,21.853468911540396,25.30422286460263,27.560180215828705,32.397124410885084,32.68967945744911,33.19710100530719,33.45015348994374,10
JOKULSA A FJOLLUM,1.846350483203281,52307347.75658382,0.1455162913907284,143.33103156741936,175.60762336747095,218.8445157918249,260.3166723112956,417.3914500856724,422.55907257440094,429.59176425842367,434.12796707282786,10
CLUTHA,5.19228411951028,-6453632.6281887,0.0064102329739643,3.4327004870012616,4.123796822936024,4.481203390844793,4.558983606581474,4.542274117177754,4.580775293996637,4.625570418687977,4.661820558903263,557
YUKON,2.1285905365695768,-35139343.90758146,0.0120407132583387,894.1725076905144,1033.2574157560891,1171.3710888516628,1327.0011539807388,1785.2226469714458,1802.664406115471,1818.99830629553,1838.6755466249751,2994
TAKU,3.4988987820099617,-35988954.21733693,0.0768438426480143,140.16752767663235,152.88595691102623,164.61106092994396,172.8796237397353,180.75088633237715,181.77905772725148,183.13764126612543,184.50370840482583,639
SUSITNA,2.6803400662944323,119138007.58120556,0.0853249668135463,502.3694963731635,551.314416687612,605.7579161148999,646.8148074912993,767.7842048397384,772.854609049396,778.4548403387247,784.7292414518652,1256
